time,seconds_elapsed,z,y,x
1772567337939241000,0.075240966796875,-3.4929280407220125,-2.331084401986003,1.3785562983810902
1772567337949270000,0.08527001953125,-5.346110852831602,-2.1940157724201677,1.1414429480031132
1772567337959298800,0.095298828125,-7.014756012713908,-2.103441183003783,0.7895374626014381
1772567337969327900,0.105327880859375,-8.263223457413911,-2.083840702737868,0.4003689989931881
1772567337979357000,0.11535693359375,-9.079866588279604,-1.9745923925116657,-0.11403751726411282
1772567337989385000,0.125385009765625,-9.78966087127626,-1.8669681763559578,-0.5585024822890758
1772567337999414000,0.1354140625,-10.60863975161314,-1.9447823606595396,-0.7715774430189282
1772567338009442800,0.14544287109375,-11.207178476214409,-2.1977070281535385,-0.9405802569840103
1772567338019472000,0.155471923828125,-11.096659415400028,-2.240977722342312,-1.1629626328285783
1772567338029501000,0.1655009765625,-10.252418083512783,-1.9725658551201224,-1.272495093758404
1772567338039529000,0.175529052734375,-8.704781229755282,-1.6807593760460615,-0.9445125549316405
1772567338049558000,0.18555810546875,-6.775219526842236,-1.3564774453029036,-0.7473812324605882
1772567338059587000,0.195587158203125,-4.7239849164158105,-0.9395070017293095,-0.6574556815374643
1772567338069615900,0.205615966796875,-2.59075474434793,-0.6734951813861727,-0.6279219824086875
1772567338079645000,0.21564501953125,-0.6088660573482513,-0.494282523573935,-0.8195710740763693
1772567338089674000,0.225674072265625,0.9528536822974681,-0.3791238202601671,-1.2499937774844467
1772567338099701800,0.23570166015625,1.9186533554077148,-0.3045326896563172,-1.8511738103747366
1772567338109731000,0.24573095703125,2.3951328035265207,-0.17420447426140306,-2.0956822394400834
1772567338119760100,0.255760009765625,2.578729375511408,0.08652063785046339,-1.7676184520706533
1772567338129789000,0.265788818359375,2.691468450462818,0.3787748606920242,-0.9787970287840813
1772567338139818000,0.27581787109375,2.952289716425538,0.6301254107370973,-0.2936844017751515
1772567338149845800,0.285845703125,3.0349767674624917,0.7405167535185814,-0.08834902232140301
1772567338159874800,0.295874755859375,2.6353777299284933,0.7008946449652314,-0.37857594058644023
1772567338169903900,0.30590380859375,1.9329297180414198,0.5980407119512557,-0.755126001368463
1772567338179933000,0.315932861328125,1.5969237394958733,0.4218710750967264,-1.002260102762282
1772567338189962000,0.3259619140625,1.7869997366279362,0.35314123774170875,-0.9100982441544532
1772567338199991000,0.335990966796875,2.1002456018328663,0.4017907023593783,-0.5405292378988117
1772567338210018800,0.346018798828125,2.533057173138857,0.3750938340917229,-0.06525704667791724
1772567338220048000,0.3560478515625,3.2631799584150314,0.21268325799852608,0.2109031696487218
1772567338230077000,0.366076904296875,4.303364133641123,0.2261398286819458,0.2543599975267425
1772567338240106000,0.37610595703125,5.049669407433271,0.39813948637545105,0.25602215858530253
1772567338250135000,0.386135009765625,5.532668612709641,0.4591241164311766,0.5549126411035656
1772567338260162800,0.396162841796875,6.03872019227147,0.37169776191264386,0.9104274030435829
1772567338270191900,0.40619189453125,6.126515380102395,0.4028592083737254,1.3106184881865977
1772567338280221000,0.416220947265625,5.60687951182425,0.5423179479464888,1.7616683114945888
1772567338290249700,0.426249755859375,5.342490908768773,0.434997683173418,1.7072794264420865
1772567338300278800,0.43627880859375,5.4432461159378285,0.2667699452340603,1.1096975641742348
1772567338310307000,0.44630712890625,5.506352852714062,0.5324509261876345,0.6788126500818878
1772567338320336000,0.4563359375,5.143739437749981,0.8491346568867564,0.1652964885267429
1772567338330365000,0.466364990234375,4.8878264020949596,1.0215282823339105,-0.17908388033341616
1772567338340394000,0.47639404296875,4.5622231596201654,1.1504174048364162,-0.42430275922305877
1772567338350422800,0.4864228515625,4.043760426774621,1.2286299408078194,-0.7507972514491528
1772567338360451000,0.496451171875,3.574858135911822,1.1769050142675637,-0.8638000188380479
1772567338370479900,0.50647998046875,2.7060616239607334,1.0666749995276332,-0.8266320254385471
1772567338380509000,0.516509033203125,1.2853712342053651,0.7683534394711256,-0.38707313529681414
1772567338390538000,0.5265380859375,-0.14127543360590933,0.07135930907577276,0.443550699724257
1772567338400566800,0.53656689453125,-1.378745098951459,-0.8738377209886908,1.3314026252791284
1772567338410594800,0.5465947265625,-2.568426592683792,-1.9872090052396059,1.739968228600919
1772567338420624100,0.5566240234375,-4.363054924494028,-2.7318445922538634,1.2593643940284847
1772567338430653000,0.56665283203125,-6.0913850300103425,-2.9873168984040617,0.5802119905982166
1772567338440682000,0.576681884765625,-6.953882149556279,-3.0060724522784352,0.2572635734811425
1772567338450711000,0.5867109375,-7.5327569732666015,-2.8071260432094336,0.07601137266531587
1772567338460739800,0.59673974609375,-8.306612517285346,-2.432787119138241,-0.05731799730695784
1772567338470767900,0.606767822265625,-8.864637445190548,-2.2451114611461755,-0.04912300041355192
1772567338480797000,0.616796875,-9.249019039848447,-2.322635722592473,-0.22582637881860135
1772567338490826000,0.626825927734375,-9.155639914405345,-2.4415847580999133,-0.5089172711912542
1772567338500855000,0.63685498046875,-8.618760650381445,-2.4983450484588743,-0.5257775128383189
1772567338510884000,0.646884033203125,-7.957832981884479,-2.512216921944916,-0.04409735427126288
1772567338520912000,0.656911865234375,-7.242292264190316,-2.5501968162491915,0.6494760078951716
1772567338530941000,0.66694091796875,-6.466916963258385,-2.5052055818781254,1.2787892254665494
