time,seconds_elapsed,z,y,x
1772567337939241000,0.075240966796875,1.2865874767303467,-0.0725109875202179,0.48428285121917725
1772567337949270000,0.08527001953125,1.2930179834365845,-0.24954941868782043,0.5933792591094971
1772567337959298800,0.095298828125,1.219793438911438,-0.4211932420730591,0.6872736215591431
1772567337969327900,0.105327880859375,1.1302558183670044,-0.6722779273986816,0.7788503766059875
1772567337979357000,0.11535693359375,1.0335556268692017,-0.9606460928916931,0.833645224571228
1772567337989385000,0.125385009765625,0.891633927822113,-1.1802562475204468,0.8095635771751404
1772567337999414000,0.1354140625,0.7141828536987305,-1.3008718490600586,0.6635512113571167
1772567338009442800,0.14544287109375,0.5321840047836304,-1.222085952758789,0.44859176874160767
1772567338019472000,0.155471923828125,0.39810484647750854,-0.8967055678367615,0.19326777756214142
1772567338029501000,0.1655009765625,0.3125057816505432,-0.39626193046569824,-0.08396143466234207
1772567338039529000,0.175529052734375,0.275305837392807,0.1687689572572708,-0.3870182931423187
1772567338049558000,0.18555810546875,0.3162679076194763,0.6512652635574341,-0.6988925933837891
1772567338059587000,0.195587158203125,0.4047507345676422,0.9985008835792542,-1.0112738609313965
1772567338069615900,0.205615966796875,0.5227835774421692,1.2606439590454102,-1.308767557144165
1772567338079645000,0.21564501953125,0.6596397757530212,1.4504090547561646,-1.5636805295944214
1772567338089674000,0.225674072265625,0.8185279965400696,1.5387293100357056,-1.771498441696167
1772567338099701800,0.23570166015625,0.9564891457557678,1.3990455865859985,-1.9196052551269531
1772567338109731000,0.24573095703125,0.9814102053642273,0.9878263473510742,-2.0021488666534424
1772567338119760100,0.255760009765625,0.8574053049087524,0.2901906371116638,-2.000328779220581
1772567338129789000,0.265788818359375,0.5975145697593689,-0.5620169043540955,-1.8874790668487549
1772567338139818000,0.27581787109375,0.3045780062675476,-1.3540363311767578,-1.671126365661621
1772567338149845800,0.285845703125,0.07451976835727692,-1.925755262374878,-1.3856523036956787
1772567338159874800,0.295874755859375,-0.029887497425079346,-2.22135066986084,-1.0867429971694946
1772567338169903900,0.30590380859375,-0.03639812767505646,-2.2800607681274414,-0.7991418242454529
1772567338179933000,0.315932861328125,0.018520424142479897,-2.0543580055236816,-0.5132642984390259
1772567338189962000,0.3259619140625,0.09517285972833633,-1.5662187337875366,-0.2539443075656891
1772567338199991000,0.335990966796875,0.171704962849617,-0.9530606269836426,-0.024485182017087936
1772567338210018800,0.346018798828125,0.23297125101089478,-0.35555538535118103,0.16823022067546844
1772567338220048000,0.3560478515625,0.29938948154449463,0.19460882246494293,0.34238556027412415
1772567338230077000,0.366076904296875,0.36319056153297424,0.665159285068512,0.49271005392074585
1772567338240106000,0.37610595703125,0.36970847845077515,0.9168943762779236,0.5935050845146179
1772567338250135000,0.386135009765625,0.29461878538131714,0.9592098593711853,0.615980863571167
1772567338260162800,0.396162841796875,0.1654285043478012,0.8683009147644043,0.5678548812866211
1772567338270191900,0.40619189453125,-0.03527211770415306,0.5959506034851074,0.47175127267837524
1772567338280221000,0.416220947265625,-0.28065958619117737,0.11968553066253662,0.36024022102355957
1772567338290249700,0.426249755859375,-0.44315528869628906,-0.3090516924858093,0.28280961513519287
1772567338300278800,0.43627880859375,-0.4776028096675873,-0.4853665828704834,0.27538368105888367
1772567338310307000,0.44630712890625,-0.45650044083595276,-0.37652212381362915,0.34956949949264526
1772567338320336000,0.4563359375,-0.4061979353427887,-0.06868396699428558,0.5129095315933228
1772567338330365000,0.466364990234375,-0.3342505097389221,0.36743608117103577,0.7478357553482056
1772567338340394000,0.47639404296875,-0.23405535519123077,0.7746291160583496,1.000415563583374
1772567338350422800,0.4864228515625,-0.1485697478055954,1.0908219814300537,1.2036323547363281
1772567338360451000,0.496451171875,-0.12248238921165466,1.3705179691314697,1.303823471069336
1772567338370479900,0.50647998046875,-0.1675550490617752,1.4420368671417236,1.2700191736221313
1772567338380509000,0.516509033203125,-0.26622194051742554,1.2691773176193237,1.1065785884857178
1772567338390538000,0.5265380859375,-0.37347301840782166,1.0260062217712402,0.8717601895332336
1772567338400566800,0.53656689453125,-0.44558629393577576,1.0166069269180298,0.6252126097679138
1772567338410594800,0.5465947265625,-0.3854009807109833,1.1834769248962402,0.4512200653553009
1772567338420624100,0.5566240234375,-0.1585627943277359,1.1771854162216187,0.4078698456287384
1772567338430653000,0.56665283203125,0.15163500607013702,0.9690887331962585,0.5121859312057495
1772567338440682000,0.576681884765625,0.4402790367603302,0.6931089758872986,0.7578359842300415
1772567338450711000,0.5867109375,0.6824706196784973,0.34270137548446655,1.0487850904464722
1772567338460739800,0.59673974609375,0.8321510553359985,-0.11531025171279907,1.2487505674362183
1772567338470767900,0.606767822265625,0.8943326473236084,-0.5649034976959229,1.2917346954345703
1772567338480797000,0.616796875,0.9100028276443481,-0.894208550453186,1.1784045696258545
1772567338490826000,0.626825927734375,0.8977501392364502,-1.0118763446807861,0.9811220765113831
1772567338500855000,0.63685498046875,0.829750120639801,-0.9016623497009277,0.7215516567230225
