file,activity,t_start,t_end,mean_acc_x,var_acc_x,std_acc_x,mean_acc_y,var_acc_y,std_acc_y,mean_acc_z,var_acc_z,std_acc_z,mean_gyr_x,var_gyr_x,std_gyr_x,mean_gyr_y,var_gyr_y,std_gyr_y,mean_gyr_z,var_gyr_z,std_gyr_z,sma_acc,sma_gyr,corr_acc_xy,corr_acc_xz,corr_acc_yz,peak_acc,range_acc_x,range_acc_y,range_acc_z,range_gyr_x,range_gyr_y,range_gyr_z,zcr_acc,var_acc_mag,dom_freq_acc_x,spectral_energy_acc_x,spectral_energy_high_acc_x,dom_freq_acc_y,spectral_energy_acc_y,spectral_energy_high_acc_y,dom_freq_acc_z,spectral_energy_acc_z,spectral_energy_high_acc_z,activity_id
Jumping_3-2026-03-04_07-26-47,jumping,7.591982397785224,8.573655636173951,0.018812371031326384,-0.13831177558863034,0.16128283382004036,-0.2994535996339501,-0.002620206996133336,0.6418910732224539,-0.5797308737441987,3.0471481381275436,2.625778946277154,-0.15606666577103678,0.05739205053941213,0.7590888795584683,1.1366574782743304,0.09986405443937467,0.7611443897421731,0.7068218261883805,-0.1272139229785736,0.10574709099890017,1.6953135895591072,0.6478076110912216,0.053634601672581265,-0.7864494988115799,1.2330690669784687,0.7021425652314202,0.15575538597711566,0.4102929242468873,1.8847415498925322,0.7558754738477274,0.5823245617306766,0.14634744799382052,-0.944716557582636,0.2225414949756618,-0.33075458675270697,-0.13473195225017348,-0.11626814283385828,-0.5914964609218492,0.04889602311439499,-0.08265232414159149,-0.7219860229348952,3.468950434492219,0.5564978189912827,2
Jumping_3-2026-03-04_07-26-47,jumping,8.092836090840697,9.074509329229425,0.0396008076777113,-0.12323565117181792,0.2494922888125312,0.35622733008345386,-0.025556858133482383,0.5643683291678931,-0.7400202508490129,3.8861603484935445,2.9966587383508188,-0.07307956865386417,0.06588231020321612,0.779683329118197,-0.7068834412297177,0.2175722053014135,0.9628487363324124,-0.5813787433226533,-0.10910707265754088,0.21212465041665463,1.9015332173593618,0.7513167353078201,-0.5428845942685461,-1.3325253908798564,1.3287423959448288,1.24605935916144,0.21037067063925874,0.4340019495703709,2.64975613597378,0.9057138801604697,0.8995724878858424,0.12849010844859451,-0.944716557582636,0.3580473247703312,0.044642940623490675,-0.1122582517706094,-0.09320938405904139,-0.5914964609218492,0.02243491604037255,-0.08658693715069304,-0.7219860229348952,4.40267363095749,1.0830905281200047,2
Jumping_3-2026-03-04_07-26-47,jumping,8.59368978389617,9.575363022284897,0.28469593801759174,-0.1265254037223147,0.23142644661080347,0.3809968790141565,0.03530868715246942,0.7591717862254003,-2.321697901498464,4.305453403567316,3.1685512320795635,0.4132929864163255,0.06302679117445904,0.7727935906073804,-1.065833955774388,0.24223553350256757,1.0019096371617822,-1.034097583949435,-0.10430230019353053,0.23755567287238713,1.9597223751077057,0.8206422974277323,-0.3929404081749815,-1.10947159007004,1.2968194804272746,1.408817135079412,0.25378471038598366,0.44540835489322633,2.877873886521364,0.7813242171304033,0.8995724878858424,0.13377750869920907,-0.944716557582636,0.5366642423227345,-0.14305582306460815,-0.11617609176768827,-0.1046186674895091,-0.5914964609218492,0.09347078555749772,-0.06608228900036112,-0.7219860229348952,4.631739808472536,2.921240613788666,2
Jumping_3-2026-03-04_07-26-47,jumping,9.094543476951644,10.07621671534037,-0.8450712181799391,-0.14529944464468303,0.1145075458868103,0.7564525151729711,0.027516517431901647,0.7360295545464953,-1.9486423575131522,3.373537869129224,2.774824966369704,-1.0559293200239244,0.001667637314903393,0.6146366522314985,1.4742515797113411,0.08455931759584982,0.732688226322865,0.1980325719189597,-0.11379202422716597,0.18633480083880868,1.7020952525459534,0.6409928354681248,-0.3551390296023454,-0.681589543777589,1.3575847431302348,1.408817135079412,0.14438209983455721,0.4523385854179215,2.748608218592739,0.6612947842854288,0.44573528594760625,0.08675764375376371,-0.6609566390326522,0.3654747660093824,-0.14305582306460815,-0.1407297552427685,-0.13543658876858786,-0.5914964609218492,0.09778808108268798,-0.07558521036260858,-0.7219860229348952,3.587222265462462,2.3963074247844327,2
Jumping_3-2026-03-04_07-26-47,jumping,9.595397170007116,10.577070408395844,1.1222973645791416,-0.14850559343601955,0.09131335440748183,-1.9532414220603442,-0.03804466723910112,0.5195412826888692,7.679282712148649,2.2803884224474595,2.2456773931405856,-0.3953991273853971,-0.07694178812167494,0.3716946062077796,-0.5126940760120404,-0.05335564805671568,0.4419858167614201,0.6774507108214205,-0.13233106653824409,0.0716936405849174,1.4853583387059761,0.3434597815607245,-0.44252364708250835,-0.5965866766042479,0.7045716062675768,0.8046882616037593,0.13409980469008928,0.4086908241350943,2.3187003840278906,0.4172751820360404,0.43025581282275843,0.08675764375376371,-1.0865965168576277,0.1192050893744784,-0.5184533504408058,-0.14813148347156138,-0.14897443316039016,-0.5914964609218492,0.0016836955519932359,-0.035137093050227934,-0.7219860229348952,2.552131004010785,0.5637953067303543,2
jumping_1-2026-03-03_18-47-09,jumping,0.071900390625,1.0544801121042737,1.2894273612011158,-0.10700503408091923,0.3314456280619017,-3.048578526395502,0.05024770880891612,0.8023382213349167,-0.1036943011228186,-0.4334051844942505,-0.33678995716592286,-1.7906999387101568,0.10991182844916236,0.8816199571851996,0.02013768995777215,1.80787468350228,2.6287042876406086,1.2866210200442636,0.5764896237299635,1.8516207881075537,0.15757763288288967,1.769462901064493,-1.8649351727003953,-0.15414401713703768,0.020528041370648304,0.20524706102556953,0.4739776182080507,1.0033104127027934,-0.23594579036314356,1.008313574650154,1.9658204599769817,1.598692306613336,-1.654116353957595,-0.09470852420153908,-0.5184533504408058,-0.08146293417672837,-0.08833537246010255,-0.5914964609218492,0.09972632835434292,0.0052766713387126,-0.878997236198438,-0.4574957814870427,-0.3289040167500643,2
jumping_1-2026-03-03_18-47-09,jumping,0.5732165750532008,1.5557962965324745,1.4226615971195928,0.008182754977403948,0.746771115404699,-5.936531715386973,1.1900113233574194,2.657485143741891,-1.5418036446895156,-0.29200146586612225,0.07553043101487047,1.573641867100828,0.060633478421379644,0.7669905237461981,3.251051493525072,0.9533925217319993,1.8766637967233284,0.7755898510667069,0.46174878057706537,1.6680215520292785,1.3549774336803657,1.3507845327309282,-2.4674637666677195,-2.167496807632733,1.156041960690544,0.7283993660661745,0.6257025584101547,1.881403547404186,0.28328979869616866,0.9966797844522666,1.853907293395585,1.598692306613336,-0.802836598307644,0.15986954994076294,-0.5184533504408058,0.08942810660163976,-0.0838610710465287,-0.5914964609218492,2.0254854223474843,0.38390765247308206,-0.7219860229348952,-0.3466146627963686,-0.15209648081805516,2
jumping_1-2026-03-03_18-47-09,jumping,1.0745327594814016,2.0571124809606753,2.7972548234405967,0.7549045465780784,2.0867823284185416,-5.096050504811408,6.46133020160397,6.405738490988537,-1.0022682523362707,0.3574982982804633,0.9332534186025008,-1.0747023428501252,0.14629627647858276,0.9605508103953693,2.496181934593705,0.8867014439634524,1.808134319323238,-4.48840700033327,0.1841434436730947,1.1378067536802494,3.1041286046794543,1.290607901721146,-2.4842705946915924,-2.620132374063195,1.213210426678289,4.426489237626547,2.9010720802526944,5.834107870188574,1.834387566670498,0.961452139975302,1.6210786503591585,1.4713345680834486,-1.2284764761326195,2.648179389257324,-0.5184533504408058,0.9135265593877954,0.5767315988419445,-0.5914964609218492,8.213643973155474,5.054306862453881,-0.7219860229348952,0.07793529292468274,1.2148964688309936,2
jumping_1-2026-03-03_18-47-09,jumping,1.5758489439096024,2.558428665388876,2.307040176854296,3.346891283226298,4.370337545538965,1.4738189936421817,11.854600902065489,8.779896830777444,0.5864268264080744,1.0668131952727635,1.5119134820801932,-2.931129783379822,1.2718857475831926,2.51647822237812,-0.8767733172469901,3.3350317902785607,3.6540667312116333,-2.4844035655080825,2.0236918635686623,3.489397500126263,4.618592095495479,2.8801293495585836,-2.455849605912411,-1.99864821031889,0.7226361572628982,6.701503559355195,5.666675843517542,7.5089294250235925,2.2304556429164557,3.198334138450797,3.40533438063796,4.252571599847118,-1.2284764761326195,6.696133650662616,-0.5184533504408058,2.839113728634735,3.933585098039221,-0.5914964609218492,12.284037936503967,11.67877118172523,-0.7219860229348952,0.6472898376758003,2.3067987226135975,2
jumping_1-2026-03-03_18-47-09,jumping,2.0771651283378034,3.0597448498170774,1.120889976137989,5.220159670407228,5.487176397454276,3.118731939476981,11.44280935379422,8.620577432126371,0.708923299479489,1.6901228248959284,1.9150734140260464,-1.0422840110115013,2.8640104778656466,3.8563167125814166,-6.269159729575681,4.639947203092503,4.365401959424001,1.9560459223940216,3.5260012293037906,4.6606937599701626,5.185767905159088,4.0710134592986815,-2.5229985988015127,-1.5542676220508214,0.014195135789649463,6.701503559355195,5.726477168669758,7.743095590538351,2.74355566662514,3.828135005142575,4.529045390138916,4.133392272477687,-0.944716557582636,7.689910172403564,-0.5184533504408058,4.294199248832526,6.069505607671241,-0.5914964609218492,11.53016908562481,11.987918137085336,-0.7219860229348952,0.9771079916754632,2.7702951150194117,2
jumping_1-2026-03-03_18-47-09,jumping,2.5784813127660042,3.561061034245278,0.3935678110581736,5.855821924214742,5.820245723844252,2.201045941601336,8.229780708191035,7.265220184388863,0.45006024558052277,2.0699372178500957,2.132304668795976,0.706762862765889,3.9109127967674304,4.547629022428928,-0.8713732712040103,7.231641873826464,5.538684251012944,-0.9408158930403426,3.1019863434046995,4.359146859213583,5.12754229930908,4.5825059100299335,-2.3739714653755417,-1.4336123927741635,-0.2261430965610424,5.954607598089447,5.5556323181964515,7.288593813402597,2.9214004549641106,4.2658701711539555,6.1017492748589355,4.2373305415281,-0.944716557582636,6.528603343486944,-0.5184533504408058,5.736565727747521,6.100669526260908,-0.5914964609218492,9.130603855015764,7.8728029579905945,-0.7219860229348952,0.9772488769351821,3.9479660290208622,2
jumping_1-2026-03-03_18-47-09,jumping,3.079797497194205,4.062377218673479,-3.0084586243595273,6.973233043526429,6.365699963606731,-0.3339328925313232,5.945910529992244,6.134138423259217,0.20071565490594223,1.796662124606728,1.9778159696273063,1.6960929220380987,5.290075184874555,5.334938083121401,3.2669436240380265,8.886141569711382,6.1824655518424985,-3.4837214625643536,4.533389669531116,5.314094767367565,4.994911569420277,5.472522675644826,-2.2423051289489493,-1.4660820489392739,-0.1998811303514556,5.485976912029713,5.7447432050237115,5.9250942969358045,2.704399696986193,5.069539681542323,6.29115952817468,5.682002625264694,-0.944716557582636,6.300638219551841,-0.5184533504408058,6.900607436649384,7.23696296029399,-0.5914964609218492,6.239950745944062,5.1174543434163215,-0.7219860229348952,0.7804181288062892,4.170600626349339,2
jumping_1-2026-03-03_18-47-09,jumping,3.581113681622406,4.56369340310168,-3.563497720952597,7.380696231360643,6.553855134118604,0.6045720818841741,6.498726130474818,6.425026391039937,0.8888870194102452,2.681759480965925,2.450452511890354,1.6944401998543583,7.737465893892188,6.518332047140535,1.7112111082069636,5.4092926651813045,4.740627384439949,0.7949726463419664,9.35839837467021,7.750270862948138,5.021090487841835,6.328154467781808,-2.150775526767989,-1.0030181120816832,-0.6899184877653359,5.608376578015259,5.9165415463893165,6.521252605228839,4.451718452327674,6.155816492377202,5.315900141086477,8.03088106244495,-0.944716557582636,7.403441930751254,-0.5184533504408058,6.835732663366918,8.157599163815314,-0.5914964609218492,6.130283213239542,5.931265029894506,-0.7219860229348952,1.3068118304825844,4.206794594604267,2
jumping_1-2026-03-03_18-47-09,jumping,4.082429866050607,5.065009587529881,-2.437535868435205,7.199563579152422,6.470855783358722,2.597315186968438,8.27782631312933,7.2872375845900565,1.8269798221900586,5.016375871835472,3.4435636029430334,7.705444999864181,9.199364087962389,7.138402313557174,-2.037315324115912,3.540615506561985,3.7738071860071885,4.512363011525207,12.053368682769495,8.836577447191337,5.394054130813498,6.649180306772345,-2.1198170251180546,-0.8475075189159919,-1.049432761899996,6.178535699884056,5.915463365310428,7.347678158554368,5.573459289863069,6.722886813670807,4.8089444978995255,8.03088106244495,-0.944716557582636,8.743411207964279,-0.5184533504408058,6.36402599000584,8.017995950660188,-0.5914964609218492,7.0101722099181005,8.36531372280495,-0.7219860229348952,2.2289948870046676,6.672317191435762,2
jumping_1-2026-03-03_18-47-09,jumping,4.5837460504788075,5.566325771958081,-6.301006127591991,7.128309912806103,6.43792670094995,0.9260371416680371,8.160265287173804,7.2332522390847895,0.8495800410734196,6.971243474467192,4.118812277209442,8.19756069450349,10.153139030531394,7.517187208233684,-1.08510026637463,5.770556255211174,4.908020709423238,4.618880439227774,11.07588759576705,8.457908436356883,5.558660984952083,6.933612667528147,-1.9493132636301167,-1.003258671510864,-1.2484968068996583,6.178535699884056,5.901955805100859,7.347678158554368,6.323961560702914,7.3079752907218225,6.094089507568745,7.467173808827393,-0.944716557582636,9.243422130553359,-0.5184533504408058,7.0060890102284175,7.08392455365354,-0.5914964609218492,7.21332179355791,8.561905101223134,-0.7219860229348952,2.968858865935413,9.806741419212628,2
jumping_1-2026-03-03_18-47-09,jumping,5.085062234907008,6.067641956386282,-3.3428118444038413,7.2753136706152475,6.505688895778603,6.182371200373309,9.4412539623478,7.802462469208692,1.025203358206419,6.233450626871576,3.875799910954744,-3.5684463004039584,10.403741540731252,7.613784492844291,-0.34251936349774037,5.148011780309909,4.616219288986657,3.1155169680693833,12.136802672909122,8.868185651679031,5.667451179901998,7.089696925874037,-1.994364013122128,-0.9346554513088456,-1.153986488835596,6.419457843453767,6.089592272984511,7.9889802074223715,6.297886862025017,7.3500000625191255,6.094089507568745,8.101845098752303,-0.944716557582636,9.559691125980574,-0.5184533504408058,7.133742145129022,7.718528198140669,-0.5914964609218492,9.417686521045693,9.912946762546797,-0.7219860229348952,2.75612015176028,9.294266981859058,2
jumping_1-2026-03-03_18-47-09,jumping,5.586378419335209,6.568958140814483,-2.2544909456703115,7.425606514783969,6.574279759384185,8.156580500570076,9.312698033867449,7.747124260148022,-1.670822731225764,3.1213250477611743,2.660240069572639,-7.283778017683631,7.284169975262442,6.3146391728919165,4.140155731564233,5.78065349254379,4.9126263827874785,2.9106303034392376,10.574370814409107,8.257227591030007,5.405954429683033,6.271897306898379,-2.177417954648047,-1.0044792771899198,-0.7072119385508892,6.419457843453767,6.089592272984511,8.047295831686247,4.90767966181655,6.0327009652751915,6.259992429990622,8.101845098752303,-0.802836598307644,8.71054864541478,-0.5184533504408058,6.86591312176235,8.330712802409543,-0.5914964609218492,8.820581682687576,9.880427037544878,-0.7219860229348952,1.1787286638384735,3.795227264329278,2
