time,seconds_elapsed,z,y,x
1772527349572730600,0.072730712890625,0.1153045415252447,-0.04931786539852619,0.024131109432876108
1772527349582728700,0.082728759765625,0.10097791000902652,-0.01609013405740261,0.01778407849371433
1772527349592725500,0.0927255859375,0.009035539370775222,-0.018719898039102553,-0.004710954169929027
1772527349602723600,0.1027236328125,-0.031062370000779625,-0.033528175592422486,-0.014934242020547389
1772527349612721400,0.112721435546875,-0.028232407271862027,-0.09701134446561335,-0.05348316838443279
1772527349622719500,0.122719482421875,-0.044699557948112485,-0.1517687705695629,-0.07244739657342433
1772527349632717600,0.132717529296875,-0.09979425318241118,-0.18914076210856437,-0.00985474679917097
1772527349642715400,0.14271533203125,-0.14702391413003205,-0.17997370531260967,0.07226093409061432
1772527349652713500,0.15271337890625,-0.1281824355378747,-0.07681377508938313,0.051855274921655654
1772527349662710500,0.16271044921875,-0.0494110966399312,0.03483808914721012,0.05304828409850597
1772527349672708600,0.17270849609375,0.05681231280714273,0.05684241568446159,0.10489274536520242
1772527349682706700,0.182706787109375,0.18144027073383331,0.11022563082575797,0.07725947303026914
1772527349692704500,0.19270458984375,0.24350831211209295,0.1194049625813961,0.040784722591936586
1772527349702702600,0.20270263671875,0.19883096599578856,0.06628185968101025,-0.002926408840715885
1772527349712700700,0.21270068359375,0.13445640124082564,0.07654372597634791,0.013174246610701084
1772527349722697500,0.222697509765625,0.07351824067533015,0.0969271733134985,0.047669513669610024
1772527349732695300,0.2326953125,0.048588966602087016,0.003183306211233139,0.03501929093301296
1772527349742693400,0.242693359375,0.024752456201612948,-0.06343231546878814,0.0713616471633315
1772527349752691500,0.25269140625,0.02204144367724657,-0.1277665482133627,0.13547756098210811
1772527349762689300,0.262689208984375,0.013163725216686725,-0.11868307804763316,0.09712181910276413
1772527349772687400,0.272687255859375,0.0035109307304024696,-0.03896013751327991,0.051993222087621686
1772527349782684400,0.282684326171875,0.008157295231521129,-0.017625088539719582,0.02479775664806366
1772527349792682500,0.2926826171875,0.007322013451159,0.03139934687018394,0.015156652599573134
1772527349802680600,0.3026806640625,0.03792933316081762,0.09020283349454403,-0.03201806329041719
1772527349812678400,0.312678466796875,0.06943389397114515,0.03377835096120834,-0.08319295473247766
1772527349822676500,0.322676513671875,0.10075666847378015,-0.08395254092812537,-0.09396189376711844
1772527349832674600,0.332674560546875,0.09529138880521058,-0.09736030403375626,-0.1051876366585493
1772527349842672400,0.34267236328125,0.0687125939592719,-0.11314122601151466,-0.10085136101990938
1772527349852669400,0.35266943359375,0.03414484618604183,-0.1328074649900198,-0.11485036801695823
1772527349862667300,0.362667236328125,-0.011349953792989254,-0.07883855891525746,-0.07654138788878917
1772527349872665300,0.372665283203125,0.00012596446722745895,-0.062408233118057245,-0.03698123865574598
1772527349882663400,0.382663330078125,0.0457642645701766,-0.07092705513834953,-0.00025748189240694044
1772527349892661200,0.3926611328125,0.051718204538524146,-0.09832242706418037,0.006122574533522129
1772527349902659300,0.402659423828125,0.003715513391792774,-0.15909166080355644,-0.03183978411406278
1772527349912656400,0.412656494140625,-0.05330430468618869,-0.1611018315821886,0.0690352500423789
1772527349922654500,0.422654541015625,-0.06256371594071387,-0.12684475719332694,0.10076017560511827
1772527349932652500,0.432652587890625,-0.043428222838044164,-0.08492810796201229,0.12706336838006974
1772527349942650400,0.442650390625,-0.0027738486275076866,-0.07694295442700386,0.10124708233922719
1772527349952648400,0.4526484375,0.004324585200846195,-0.014911737927794455,0.08854980559051036
1772527349962646500,0.462646484375,0.04732610705941915,0.04727554591596126,0.06685206078439951
1772527349972644400,0.472644287109375,0.11442162121087313,0.04103752830922603,0.02867664390802383
1772527349982641400,0.482641357421875,0.13389379892200232,0.059229018560051916,0.005889934821426868
1772527349992639200,0.49263916015625,0.12506985647529362,0.11276304034888744,0.009546119241416453
1772527350002637300,0.50263720703125,0.12361439696997403,0.11742869407236575,-0.048149406141042704
1772527350012635400,0.512635498046875,0.12468261072337626,0.05095277312397956,-0.04932751000970602
1772527350022633200,0.52263330078125,0.09295943872630595,-0.009525953236222266,-0.016666764901578427
