time,seconds_elapsed,z,y,x
1772565879217132500,0.077132568359375,0.13926701639294622,0.003799401416117325,0.06680756405554711
1772565879227160600,0.08716064453125,0.09518003738522529,-0.007550657408148981,0.052342327786237
1772565879237189600,0.097189697265625,0.11447335139811038,0.009133337189443409,-0.07557492660996504
1772565879247217700,0.1072177734375,0.08896481613218783,0.0014674239377491175,-0.06601586568858474
1772565879257245400,0.117245361328125,0.11947568973004817,-0.01568204644685611,0.02317601893143728
1772565879267274500,0.1272744140625,0.11842530389428138,-0.0022088808216620234,0.07603537459541111
1772565879277302500,0.137302490234375,0.10590133788585662,-0.015261884806025772,-0.006318772959057241
1772565879287331600,0.14733154296875,0.12036942369937896,0.00488124640265014,-0.05915507654100656
1772565879297359400,0.157359375,0.10657704519033431,0.0025126221417449413,-0.013762787088379263
1772565879307388700,0.167388671875,0.12453472668528556,-0.00769058190206997,0.07074389885747805
1772565879317416700,0.177416748046875,0.09735913498997688,0.010410805212776176,0.02308034000461921
1772565879327445500,0.187445556640625,0.11410510260760784,-0.008291675900644621,-0.052263554328447204
1772565879337473500,0.1974736328125,0.10024784216880797,-0.010376491951220668,-0.05376971197454258
1772565879347502600,0.207502685546875,0.11806114675700664,0.011556650779652409,0.03321585824023932
1772565879357530600,0.217530517578125,0.11108137087225914,-0.015793525731004773,0.055088082830421624
1772565879367559700,0.2275595703125,0.1020551838517189,0.003317864976869896,-0.015520398744894191
1772565879377587500,0.23758740234375,0.10699556286334991,0.00878938258998096,-0.06378058091718704
1772565879387616500,0.247616455078125,0.10121873302757739,-0.0019407770705409347,0.0038426834354177114
1772565879397644500,0.25764453125,0.1245370647728443,0.007316026668366975,0.062181402092240746
1772565879407673600,0.267673583984375,0.09257716141045093,-0.002276721893483773,0.02091061301641166
1772565879417701400,0.277701416015625,0.11013444541096687,-0.00935404443514999,-0.06378294640420935
1772565879427730700,0.287730712890625,0.10037176080942153,0.011988315628608689,-0.0387683412682265
1772565879437758700,0.2977587890625,0.1218751520872116,-0.006892042802367359,0.046182837042119354
1772565879447787500,0.30778759765625,0.11994564532935618,0.008756932491948827,0.051430108312144875
1772565879457815600,0.317815673828125,0.10368716896772384,0.004746911399299279,-0.028417207520548254
1772565879467844600,0.3278447265625,0.10008826769292355,-0.007504060053755529,-0.05606206069542095
1772565879477872600,0.33787255859375,0.10601648869812488,0.010227379503846168,0.01434853282077238
1772565879487901700,0.347901611328125,0.11602467249333857,-0.006063368859305046,0.05379281885549426
1772565879497929500,0.357929443359375,0.09438625665903091,-0.0005829418539535254,0.0028894560975022614
1772565879507958500,0.36795849609375,0.1119236669152975,0.011343784347106702,-0.05307453278461471
1772565879517986600,0.377986572265625,0.10215279900729655,0.001332075154245831,-0.025666611904464662
1772565879528015600,0.388015625,0.1086912608653307,0.00907583484854549,0.03689617245448753
1772565879538043400,0.39804345703125,0.10841595105528831,0.0040382927724858745,0.03982375033898279
1772565879548072700,0.40807275390625,0.09963292514085768,-0.003805013739573769,-0.030344613652862607
1772565879558100500,0.4181005859375,0.1066471878170967,0.009377758670877664,-0.04476906125405803
1772565879568129500,0.428129638671875,0.1119938095420599,-0.00487037794876378,0.008377038929425179
1772565879578156500,0.438156494140625,0.11573358059227466,-0.0013817823477555065,0.04717677998291328
1772565879588185600,0.448185546875,0.10724340014457702,0.004220343941659667,-0.002567585465684533
1772565879598213600,0.458213623046875,0.11160334891974925,-0.007514914807910099,-0.050044371308479454
1772565879608242400,0.468242431640625,0.11396657091975211,-0.002188523020222783,-0.015454210774041712
1772565879618270700,0.478270751953125,0.10750935760438442,-0.006404606345295906,0.04147111568721011
1772565879628299500,0.488299560546875,0.10498773017227649,-0.006708210668060928,0.03243407847909257
1772565879638327600,0.49832763671875,0.10500818843841551,0.008818951177760027,-0.035102704033302144
1772565879648356600,0.508356689453125,0.09497720828950404,-0.007377100072684697,-0.04266812518574297
1772565879658384600,0.518384521484375,0.10692542023658752,-0.003140996872889809,0.013990714092738925
1772565879668413700,0.52841357421875,0.11500760440528392,-0.0025161018736194816,0.03959759516660124
1772565879678441500,0.53844140625,0.1090437275648117,-0.009120363543438724,-0.004712671202979982
1772565879688470500,0.548470458984375,0.10755027413666247,-0.0012690609545912594,-0.04511955519216135
1772565879698498600,0.55849853515625,0.10738543896377085,-0.005755723115662113,-0.011282715509366244
1772565879708527600,0.568527587890625,0.10288578945696353,-0.010525631798058748,0.0333176746468991
1772565879718555600,0.5785556640625,0.11307225242853164,0.005400132877333089,0.015112521196901797
1772565879728584400,0.58858447265625,0.10231704965829849,-0.005942902551102452,-0.033593377182586114
1772565879738612700,0.59861279296875,0.09782032276093959,0.0007770487871021032,-0.02555224654348567
1772565879748640500,0.608640625,0.10483633900284767,-0.004179057516623288,0.018522694966569542
1772565879758669600,0.618669677734375,0.12189736391901969,-0.005427619105880148,0.028656130842957643
1772565879768697600,0.628697509765625,0.10545710124969482,0.00199029703438282,-0.004009463970223441
1772565879778726700,0.6387265625,0.10351648857593536,-0.003423448809771798,-0.032046987990802155
1772565879788754400,0.64875439453125,0.10275719464123248,0.00080634338024538,0.004515121070574969
1772565879798783500,0.658783447265625,0.1052928505986929,-0.002937743085483089,0.03143960581533611
1772565879808811800,0.668811767578125,0.12027297758758067,-0.0007560333985369652,0.012822017373237758
1772565879818840600,0.678840576171875,0.1140016422331333,0.004431822134717368,-0.030868226535012942
1772565879828868600,0.68886865234375,0.10575929906666279,0.0012538222862640395,-0.023695585826132445
1772565879838897400,0.6988974609375,0.11008709913790225,-0.006598357085417956,0.01843039530692622
1772565879848925700,0.70892578125,0.10514905821382999,0.0006563724163454026,0.03257940523391589
1772565879858954800,0.718954833984375,0.10336334384083748,-0.0010611629581078886,-0.01648905198080465
1772565879868982500,0.728982421875,0.09842471839487552,-0.003381166870892048,-0.03324553185929544
1772565879879011600,0.739011474609375,0.10096037435233593,-0.002231800472945906,0.008972794599179178
1772565879889039600,0.74903955078125,0.11831366021335124,-0.006388801421388052,0.03590224778000265
1772565879899068700,0.759068603515625,0.1093441718161106,-0.005812376073189079,0.009806962134689092
